"avatarThumbnail","cid","createTime","createTimeISO","diggCount","error","input","likedByAuthor","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","url","videoWebUrl"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7385956913185783850~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e3c1236b&x-expires=1743397200&x-signature=NGo3LrU3M%2BQx0KLar3SQsw%2BeICM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7441457093619729198","1732599259","2024-11-26T05:34:19.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","Wow","7385956201173943339","ditzy8240",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/80fd3db2f73c059f4b4d12fc343eb142~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9be90e2d&x-expires=1743397200&x-signature=rW4GVqGR68xzl63doibsJw2sp7g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438930709845099320","1732011057","2024-11-19T10:10:57.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","good video 🥰🥰🥰🥰🥰","7395169191781991430","shufra54",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f6117126e4a68d16cc25bd8ec8c88371~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=35172769&x-expires=1743397200&x-signature=WMLvfkpGeh3TENli3FtD6Kz%2BpBo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7441049458836308767","1732504345","2024-11-25T03:12:25.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","amiga let me give my toddler my phone so he can complete this purchase for me 😂😂😂😂😂 if ykyk hahaha perfect Christmas gift 😏😏","6801865457823450117","carla_21521",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/2b2e475be10d7d0a1b000e26f06d1816~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=280f872d&x-expires=1743397200&x-signature=xOm33dgpkfYqJFnpSOiMs2NGPOE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7439479877650973495","1732138908","2024-11-20T21:41:48.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","that's too slow. I will do it myself","6826714767606023170","iamsanjay_123",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5f0533a124baeba651cadeaa475532f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8281723f&x-expires=1743397200&x-signature=N3IBDPJLEoL54K%2BKEyXLkYbN%2FLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438054093623608106","1731806944","2024-11-17T01:29:04.000Z","2",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","true","false",,"4"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","Tus videos en español","7054743785024652294","luciacontreras382",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/bb97639eccecf27bad751acdb3f404ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7fad2270&x-expires=1743397200&x-signature=NdzATYwGDxbX3iKAcViG6Knh%2BN0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438248866105131822","1731852298","2024-11-17T14:04:58.000Z","4",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false","7438054093623608106",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","Esta es mi cuenta en ingles amiga","7284091739639333934","lifewith_nicolasa",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6ff93692a12f0b252f434ffee1cf2a30~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b57b877&x-expires=1743397200&x-signature=hPfGwNldgjWo34x63nTCOV2mwBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7437928800283837230","1731777767","2024-11-16T17:22:47.000Z","2",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","true","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","Holaaa","7289523540314965038","pookies8910",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/5cb556deb75e85dbceb2375efcd4d87c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8d070ae&x-expires=1743397200&x-signature=tR7GCiCQsMJ7wl3BFsa4qeNATq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438931048681063175","1732011108","2024-11-19T10:11:48.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","Mirip dj candy bjirttt pas sekilas","6768343075691152386","kleinaptr",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8fb1bbcddb681dbd78592df2254ec85a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=370c420f&x-expires=1743397200&x-signature=x0u6bzCYFTFzUb5SB13H3yN%2Fiz0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438930913700217655","1732011093","2024-11-19T10:11:33.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","причём тут юфс?😂😂","7404063801643500550","_nurikkoe",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/9d8d9f6573ab0be1590c9ecb6a040f9b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7bc8d79&x-expires=1743397200&x-signature=GJ76vJtCcZ%2BEsQ3lhPLViDOyixo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438929056752075575","1732010666","2024-11-19T10:04:26.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","bom dia","6851933060179739653","pedrinaroberto",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2af66d5865bc92e2f74f23513418f73f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=819bd288&x-expires=1743397200&x-signature=vJ9Y0zTC3FVUrGCg%2FCwBwXUIaAQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438926897637851922","1732010146","2024-11-19T09:55:46.000Z","1",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","😳","7065708964609049626","rizwanxagency",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7221312893642358830~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da34fcb5&x-expires=1743397200&x-signature=vSTNQiLOCVvESQORc9MxB8x%2B5n4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7439865683739001646","1732228746","2024-11-21T22:39:06.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","😳😳😳","7029798184114193413","tracyrivas09",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a3b54332f680d2bc65085eca1435c4a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=97894a6f&x-expires=1743397200&x-signature=I2dTCRfFRvojDIaYS74cA0HxczA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438316550279873311","1731868047","2024-11-17T18:27:27.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","$?","6935131885308183557","esmeflores847",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7334095510682206213~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=840d59ea&x-expires=1743397200&x-signature=%2FarechzMJrrMLoHLdBKtK0x%2FOKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438929713794171703","1732010822","2024-11-19T10:07:02.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","🥰🥰🥰","7334091607631004677","moussa.abdoulkari0",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7336121978782220293~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d141bfe&x-expires=1743397200&x-signature=Osx2MNgm9a0ekDWk3LQMNrcR4SY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7437939380566082334","1731780227","2024-11-16T18:03:47.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","😳😳😳","6814585208811373573","kathypbell",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/09931dec1dbcaa0ba4471a5e7aa32b7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2928822b&x-expires=1743397200&x-signature=%2BtBG0d%2B2hoxc91fplzQ%2F2p9Iy5U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438930217136014088","1732010917","2024-11-19T10:08:37.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","🥰🥰🥰","7161429254281856006","namitamajhi91",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/30392b391249e31690178b586f8ea95f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=31a51a84&x-expires=1743397200&x-signature=uBQIdbwT2rAbppSWjzyn2reNiW8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438672457589080864","1731950922","2024-11-18T17:28:42.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","🥰🥰🥰","7438648490135225377","abdullahikhlaq900",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/bf0b592f02d6361926298984238d1f2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=83adcb3d&x-expires=1743397200&x-signature=YTrB%2F7wfTnakH%2FfytiliI%2Bce0Wg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438929488401302328","1732010779","2024-11-19T10:06:19.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","🥰🥰🥰","7396681028058432518","daouda3358",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7220049511807680538~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a3c5a814&x-expires=1743397200&x-signature=Pu1Wmc35j8n5kQ9FgphWcY%2FTA9E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438928357175542550","1732010756","2024-11-19T10:05:56.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","😂😂😂","7220048957434610693","mildutemedisauski",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e71262e9507f30f2a5cbefe8a8da4764~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=31adb274&x-expires=1743397200&x-signature=9sROvEZUBbofwtgYT%2BAWB1hbRD8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438928275307217672","1732010466","2024-11-19T10:01:06.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰","7190293252503143425","vivoloas74",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/642469c7276595382234c1af29079a83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d532b6a&x-expires=1743397200&x-signature=8YRgE89QPi%2FuybsIdkPzHs%2B37bM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438926066213012257","1732009963","2024-11-19T09:52:43.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","❗️❗️❗️❗️Останнє застереження для людей. Христос гряде!!❗️📣Об 14:7: «...Побійтеся Бога та славу віддайте Йому, бо настала година суду Його, і вклоніться Тому, Хто створив небо, і землю, і море, і водні джерела!»-(‼️Знак Божий СУБОТА‼️. 4-та. заповідь як вічна постанова, та одна з 10-ти. Заповідей).📣Об 14:8-10: «... Упав, упав Вавилон, город великий, бо лютим вином розпусти своєї він напоїв усі народи! –(Папство, котре змінило Заповіді Божі, та всі релігійні організації котрі за одно з ним.)📣Об 14:9-10: «...Коли хто вклоняється звірині та образу її, і приймає знамено на чолі своїм чи на руці своїй, то той питиме з вина Божого гніву, вина незмішаного в чаші гніву Його, і буде мучений в огні й сірці перед Анголами святими та перед Агнцем.»
📌(Знак звіра –. ‼️неділя‼️. Нав'язаний день папством замість Біблійної Суботи).‼️❗️.","7156577474284241926","lord_in_our_life",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/96faa72d9e6e2d414583c7eee3411bd8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fdfe1157&x-expires=1743397200&x-signature=P3CbjgkY%2BABIVplE5%2F3CwFa2kOI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438904387118023480","1732004905","2024-11-19T08:28:25.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","😁😁😁😁","7437589990030345272","dieu.hata.motema",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/7119942831992963078~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a073871a&x-expires=1743397200&x-signature=Ge1ixF5c7UVaz6d3c%2Bslb2dif2I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438459098507051832","1731901246","2024-11-18T03:40:46.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","🥰🥰🥰","7119942160082813957","fernandapuchicari",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bb97639eccecf27bad751acdb3f404ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=91622ed8&x-expires=1743397200&x-signature=0ScL%2BPJ898z1mg2AepNVlLQbuWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva","7442125160788263723","1732754805","2024-11-28T00:46:45.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","Link in the comment","7284091739639333934","lifewith_nicolasa",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a99942eaace8ad7e1dcae78b8184e229~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ddc9be3&x-expires=1743397200&x-signature=8zpCsSSMlcyWp41cfF8jS3O8Oew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7438956463031632647","1732017029","2024-11-19T11:50:29.000Z","0",," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","false","false",,"0"," https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886","so nice","7435618694158369810","cherry.ann9160",,"https://www.tiktok.com/@lifewith_nicolasa/video/7437927330896579886"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7bdd2b3138186620a495e3d6340f99ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=66c7df41&x-expires=1743397200&x-signature=DFVwWq7H1udKyVwDJXWpRQlimDM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7434988172675826488","1731093096","2024-11-08T19:11:36.000Z","15",,"https://www.tiktok.com/@barbarisx/video/7434971777446464814?lang=zh-Hans","false","false",,"0","https://www.tiktok.com/@barbarisx/video/7434971777446464814?lang=zh-Hans","El texting who 😭😭😭","7341080528919757830","luciaaa_gl23",,"https://www.tiktok.com/@barbarisx/video/7434971777446464814"
"https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/cd17550edb4b4d8816e495cda0fc20ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e81334eb&x-expires=1743397200&x-signature=t%2BBv1gM9IYRz4nuFcxJQeWfbuTc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7435067440340403000","1731111553","2024-11-09T00:19:13.000Z","1",,"https://www.tiktok.com/@barbarisx/video/7434971777446464814?lang=zh-Hans","false","false",,"0","https://www.tiktok.com/@barbarisx/video/7434971777446464814?lang=zh-Hans","haz house tourr","168642926976270336","aeiou.cl",,"https://www.tiktok.com/@barbarisx/video/7434971777446464814"
